objno_deep2,z_pred
12027331,1.1863007439420283
13032433,0.20706351388848732
13048303,1.0067904073105713
14027864,0.4068928505935057
14027414,0.5962023559950528
13018527,0.3381174768292122
12021033,1.1931854286151413
13034655,0.737191134061608
14017027,0.408773375562279
11044311,0.7701692079697582
13041658,0.6175773913504565
12012297,0.6884595094886033
13051197,0.29649558082280336
12023343,0.707708605829996
12012439,1.0005195043501325
14017438,1.2799038490701593
11027000,0.5308347923562793
13017974,0.7631896675746176
13064888,0.416943516371968
13011931,0.7955252893219347
12025287,0.7139854134361103
14022420,1.082734166415024
14027309,0.5574108701094791
12009206,0.9102143147632189
12012333,0.9516944059246207
12016585,0.9854891097246665
13027743,0.6150706120214808
13050930,0.910812539630871
12024014,1.249099279440033
13049853,0.8088932880773404
13009613,0.2255573944268212
13043393,1.1482253189173635
11020232,0.5951394002085972
11052077,0.47676808392049586
13050348,0.6945198068136925
13018388,0.27078186423864986
11051794,0.6619240895348012
13025574,0.8149590914098498
12024912,1.0805814287219802
13010525,0.5937225544739326
11045551,0.4190103443684954
13064634,0.9401923623162599
11025850,1.0643038945084728
13057425,0.6891599369197746
12027607,0.9329535491040667
13027082,0.7111973208294433
12028272,0.6328305091207741
14022946,0.5206509235888485
13056850,0.3345980152359735
13049221,1.2043581236117098
11044658,1.2965143646593282
12008115,0.9697767562916795
12008130,1.2511730434507955
13042944,0.68734856423922
13024761,0.9649745798651624
12023686,1.3052793859592684
13032333,0.8401196456776132
13011894,0.7624751192721375
11044961,0.49611694840364917
14017985,0.296608173170899
13051222,0.43541010844321704
14012303,0.35507542412003423
12008181,0.27133325606390624
11020634,0.5108475505179269
14016667,0.7979850033853102
14016423,0.6628431515237874
11021283,1.0599412502425074
13011635,1.0830987318287832
14028042,0.9860778413760863
11021110,0.5503980777602463
12015853,0.9642882474971988
13027156,0.44090259054511055
14022288,1.0802949600973926
13058235,0.7618347876637112
13004049,0.6025565384037465
12003564,0.6183184814398419
13019144,1.0782183388406925
13063375,0.9091833032461213
13049076,0.817124646384236
13009864,0.5137141079561586
13017980,1.0792808224819432
13042661,1.0541237554281633
12011708,1.397788390001572
11026188,0.4777519943814683
13057842,0.8336241889298394
11013278,0.8466616577325154
13010507,0.4206744306076564
13017307,0.7226869478688057
13027296,0.7660048337066394
12024833,0.6530971142980416
14006214,0.7528162427729942
12027928,0.7274113661081474
14022785,0.9771843228085381
13056845,0.6426267271576365
13040682,0.7825247044647231
13003846,0.32584893176040153
12008111,0.85291030358194
13003513,0.9091121227336403
12028158,0.74176915281779
13035134,1.0830987318287832
14039519,0.735189864410694
12024464,0.5284414512938802
12020174,0.591774444373078
12012387,1.3612399576552807
13064332,0.5460098947124921
12024995,1.0470053854456218
11039110,0.49808546036323903
13100787,0.7525148402701984
12013237,0.39578754794904936
12024904,0.39258541407408515
11027535,0.6663140135592793
11046506,0.6968162350999144
12019628,0.5327940084828464
13033182,0.3355795779893038
14007001,0.5421490044447996
14026940,0.5507561011682856
13058803,0.6743619563362239
12024976,0.4713304309401608
12017440,0.7114617858520732
